/usr/bin/find: 'tests': No such file or directory
Function "_exit" not defined.
find: '/tmp/mcp-2Mfgpk': Permission denied
find: '/tmp/mcp-HcxZPB': Permission denied
find: '/tmp/mcp-9orSlh': Permission denied
find: '/tmp/mcp-ulxAJZ': Permission denied
find: '/tmp/mcp-tOVA6T': Permission denied
find: '/tmp/mcp-67jyUP': Permission denied
find: '/tmp/tmpqih5qjxw_kernels': Permission denied
find: '/tmp/mcp-1cZMKd': Permission denied
find: '/tmp/mcp-fJpYMx': Permission denied
find: '/tmp/mcp-ffpwtw': Permission denied
find: '/tmp/mcp-axmD8v': Permission denied
find: '/tmp/tmux-374361': Permission denied
find: '/tmp/claude-374854': Permission denied
find: '/tmp/tmux-152757': Permission denied
find: '/tmp/tmp9_m7np7r': Permission denied
find: '/tmp/mcp-78xlQG': Permission denied
find: '/tmp/mcp-QqV1zN': Permission denied
find: '/tmp/mcp-8tsCKA': Permission denied
find: '/tmp/mcp-yGMR5r': Permission denied
find: '/tmp/tmpqm3xbke7_kernels': Permission denied
find: '/tmp/tmp07xyiarc_kernels': Permission denied
find: '/tmp/mcp-f8GgtE': Permission denied
find: '/tmp/mcp-MSs6v6': Permission denied
find: '/tmp/tmpt87igh9e': Permission denied
find: '/tmp/mcp-FQhaZR': Permission denied
find: '/tmp/pyright-3017668-5LUWKHhFgGVK': Permission denied
find: '/tmp/claude-339107': Permission denied
find: '/tmp/mcp-vohSoB': Permission denied
find: '/tmp/mcp-idTPU8': Permission denied
find: '/tmp/mcp-DPLdAI': Permission denied
find: '/tmp/mcp-ugSdmg': Permission denied
find: '/tmp/mcp-Z3cJx1': Permission denied
find: '/tmp/mcp-H1N8kd': Permission denied
find: '/tmp/mcp-KTQGmV': Permission denied
find: '/tmp/mcp-ZDbrqX': Permission denied
find: '/tmp/tmpqxc252n9wandb-artifacts': Permission denied
find: '/tmp/mcp-IyUPrr': Permission denied
find: '/tmp/mcp-5VTHHq': Permission denied
find: '/tmp/pyright-1006340-7jqfQFqrfZLZ': Permission denied
find: '/tmp/mcp-VfL6sn': Permission denied
find: '/tmp/mcp-yjkUvt': Permission denied
find: '/tmp/pyright-1841594-99xR5UEojwMA': Permission denied
find: '/tmp/mcp-gD4Tn4': Permission denied
find: '/tmp/claude-339384': Permission denied
find: '/tmp/mcp-8DfGiM': Permission denied
find: '/tmp/pyright-1795798-Fz1Geqrjw9na': Permission denied
find: '/tmp/mcp-4jHOsh': Permission denied
find: '/tmp/mcp-lEHZ64': Permission denied
find: '/tmp/mcp-hmnYtB': Permission denied
find: '/tmp/tmux-363376': Permission denied
find: '/tmp/mcp-vNbvgf': Permission denied
find: '/tmp/mcp-3SOQQC': Permission denied
find: '/tmp/mcp-vXMRLF': Permission denied
find: '/tmp/mcp-H9ffrk': Permission denied
find: '/tmp/mcp-QX2Pg5': Permission denied
find: '/tmp/mcp-YZIrXB': Permission denied
find: '/tmp/mcp-MMelwI': Permission denied
find: '/tmp/mcp-9cqthJ': Permission denied
find: '/tmp/mcp-N4P5Qd': Permission denied
find: '/tmp/mcp-C3E1QO': Permission denied
find: '/tmp/mcp-kChirT': Permission denied
find: '/tmp/tmux-374854': Permission denied
find: '/tmp/mcp-jwGyj5': Permission denied
find: '/tmp/ssh-XXXXXXUT4LC0': Permission denied
find: '/tmp/mcp-f5kf8s': Permission denied
find: '/tmp/tmux-356062': Permission denied
find: '/tmp/mcp-y8ZbB9': Permission denied
find: '/tmp/ssh-XXXXXXiFUhdk': Permission denied
find: '/tmp/mcp-itUTxX': Permission denied
find: '/tmp/mcp-Cy2bWa': Permission denied
find: '/tmp/mcp-aeNuHd': Permission denied
find: '/tmp/mcp-Qyp2Br': Permission denied
find: '/tmp/ssh-XXXXXXDfDiKo': Permission denied
find: '/tmp/mcp-agL3m4': Permission denied
find: '/tmp/mcp-D5NjKA': Permission denied
find: '/tmp/mcp-NgXk5j': Permission denied
find: '/tmp/tmpniu218kcwandb-media': Permission denied
find: '/tmp/tmp48h52rowwandb-artifacts': Permission denied
find: '/tmp/mcp-XrahhF': Permission denied
find: '/tmp/tmp5bja9knxwandb-media': Permission denied
find: '/tmp/tmpb2vvalmlwandb-media': Permission denied
find: '/tmp/tmux-381466': Permission denied
find: '/tmp/ssh-XXXXXXMnMGQl': Permission denied
find: '/tmp/ssh-XXXXXX5zKnvS': Permission denied
find: '/tmp/mcp-U1wNH4': Permission denied
find: '/tmp/ssh-XXXXXXvLOp10': Permission denied
find: '/tmp/ssh-XXXXXX4QO7ny': Permission denied
find: '/tmp/ssh-XXXXXXND58RE': Permission denied
find: '/tmp/claude-374208': Permission denied
find: '/tmp/tmux-7255': Permission denied
find: '/tmp/ssh-XXXXXXRW45Wy': Permission denied
find: '/tmp/ssh-XXXXXX1FzGN6': Permission denied
find: '/tmp/ssh-XXXXXXkMAzb8': Permission denied
find: '/tmp/tmux-355592': Permission denied
find: '/tmp/mcp-E9a5dg': Permission denied
find: '/tmp/mcp-XXkZ8V': Permission denied
find: '/tmp/mcp-abI2Xu': Permission denied
find: '/tmp/mcp-c0PEu6': Permission denied
find: '/tmp/mcp-n1CM7s': Permission denied
find: '/tmp/mcp-XeitLi': Permission denied
find: '/tmp/mcp-4xI2nC': Permission denied
find: '/tmp/mcp-fRit74': Permission denied
find: '/tmp/mcp-LOmnPg': Permission denied
find: '/tmp/ssh-XXXXihP4GQ': Permission denied
find: '/tmp/mcp-2UHYXP': Permission denied
find: '/tmp/mcp-L2Vw4e': Permission denied
find: '/tmp/tmux-359906': Permission denied
find: '/tmp/mcp-3HJJJE': Permission denied
find: '/tmp/mcp-HHo41m': Permission denied
find: '/tmp/mcp-PEz5Lz': Permission denied
find: '/tmp/pyright-3169424-nxDpTqvt3IZW': Permission denied
find: '/tmp/pyright-3821766-KwxMSYoZvBYe': Permission denied
find: '/tmp/tmux-339573': Permission denied
find: '/tmp/mcp-Y5QB2z': Permission denied
find: '/tmp/mcp-eVJvL6': Permission denied
find: '/tmp/mcp-AiFKOn': Permission denied
find: '/tmp/pyright-415702-fFJt2EpO4wIn': Permission denied
find: '/tmp/mcp-xJ11tP': Permission denied
find: '/tmp/mcp-KEvQsb': Permission denied
find: '/tmp/mcp-obUatX': Permission denied
find: '/tmp/mcp-NBZczi': Permission denied
find: '/tmp/mcp-ZyUd0h': Permission denied
find: '/tmp/mcp-5B3Ay2': Permission denied
find: '/tmp/tmpv2r2kr1n_kernels': Permission denied
find: '/tmp/mcp-QAtule': Permission denied
find: '/tmp/tmux-374867': Permission denied
find: '/tmp/mcp-ZyAOVi': Permission denied
find: '/tmp/mcp-5CnQSi': Permission denied
find: '/tmp/pyright-3900409-jUNgZVWqHlyN': Permission denied
find: '/tmp/tmux-374346': Permission denied
find: '/tmp/mcp-R23xXG': Permission denied
find: '/tmp/mcp-08u145': Permission denied
find: '/tmp/mcp-ykIxbX': Permission denied
find: '/tmp/mcp-pfrJFl': Permission denied
find: '/tmp/mcp-y2ecWT': Permission denied
find: '/tmp/mcp-tZ5FKS': Permission denied
find: '/tmp/mcp-TdNoh1': Permission denied
find: '/tmp/mcp-tNbsax': Permission denied
find: '/tmp/mcp-w6JJfQ': Permission denied
find: '/tmp/mcp-TWhvda': Permission denied
find: '/tmp/mcp-hCfZ0s': Permission denied
find: '/tmp/mcp-u1l26O': Permission denied
find: '/tmp/mcp-U4BTI1': Permission denied
find: '/tmp/mcp-vPIRjW': Permission denied
find: '/tmp/mcp-jA0pkl': Permission denied
find: '/tmp/mcp-ADuOZs': Permission denied
find: '/tmp/mcp-0ykcs5': Permission denied
find: '/tmp/mcp-5Rmlyc': Permission denied
find: '/tmp/mcp-pXKDiy': Permission denied
find: '/tmp/mcp-stbv5X': Permission denied
find: '/tmp/tmp43bq0vy5wandb': Permission denied
find: '/tmp/tmpyz5mbkduwandb': Permission denied
find: '/tmp/mcp-T6Jo1H': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-irqbalance.service-sNIFXI': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-postfix.service-bDoROC': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-ypbind.service-qL8JFw': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-kdump.service-bHOxeL': Permission denied
find: '/tmp/pyright-3162968-rzoXbmUpNIwm': Permission denied
find: '/tmp/ssh-XXXXXXYJFGDg': Permission denied
find: '/tmp/mcp-b10qK6': Permission denied
find: '/tmp/mcp-qT1y5G': Permission denied
find: '/tmp/ssh-XXXXXXgK1QDp': Permission denied
find: '/tmp/mcp-0CIio4': Permission denied
find: '/tmp/mcp-DcdKeF': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-rtkit-daemon.service-5FquSW': Permission denied
find: '/tmp/mcp-ENVR9r': Permission denied
find: '/tmp/mcp-x3lnD3': Permission denied
find: '/tmp/mcp-zxXh8L': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-dbus-broker.service-AFozx3': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-chronyd.service-Ww1QMC': Permission denied
find: '/tmp/mcp-Xd6ybs': Permission denied
find: '/tmp/mcp-7MT3m9': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-ypserv.service-MuBcTg': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-systemd-logind.service-yPWmjO': Permission denied
find: '/tmp/mcp-NCG3TM': Permission denied
find: '/tmp/mcp-InLXAH': Permission denied
find: '/tmp/tmpe7aiw54_wandb-media': Permission denied
find: '/tmp/mcp-inZHzz': Permission denied
find: '/tmp/mcp-YcAcyS': Permission denied
find: '/tmp/tmux-331611': Permission denied
find: '/tmp/pyright-1067233-tMe2AXNEwbmP': Permission denied
find: '/tmp/ssh-XXXXXXdPDnnJ': Permission denied
find: '/tmp/ssh-XXXXXXHu7xZy': Permission denied
find: '/tmp/mcp-28Oh3X': Permission denied
find: '/tmp/tmux-331641': Permission denied
find: '/tmp/mcp-kfLP8n': Permission denied
find: '/tmp/pyright-3699436-hVu030kipYVk': Permission denied
find: '/tmp/ssh-XXXXXX5NRYNn': Permission denied
find: '/tmp/mcp-CTPS5g': Permission denied
find: '/tmp/ssh-XXXXXX1gse5I': Permission denied
find: '/tmp/mcp-GYPEN7': Permission denied
find: '/tmp/tmux-354254': Permission denied
find: '/tmp/mcp-3YcDfK': Permission denied
find: '/tmp/mcp-oaIqQg': Permission denied
find: '/tmp/claude-227256': Permission denied
find: '/tmp/tmux-364012': Permission denied
find: '/tmp/mcp-HzXA8e': Permission denied
find: '/tmp/pyright-3802028-F5q1KhMWN6zq': Permission denied
find: '/tmp/ssh-XXXXXXO5P0xO': Permission denied
find: '/tmp/ssh-XXXXXXWWqgTf': Permission denied
find: '/tmp/mcp-q7buia': Permission denied
find: '/tmp/ssh-XXXXXXLId9xe': Permission denied
find: '/tmp/.mount_nvimLDjMNg': Permission denied
find: '/tmp/claude-363240': Permission denied
find: '/tmp/mcp-aus4IK': Permission denied
find: '/tmp/tmux-359370': Permission denied
find: '/tmp/ssh-XXXXXX0Y2yxP': Permission denied
find: '/tmp/ssh-XXXXXXM25v4l': Permission denied
find: '/tmp/pyright-1742301-3enqb6PEdupe': Permission denied
find: '/tmp/ssh-XXXXXXEknn6d': Permission denied
find: '/tmp/claude-363888': Permission denied
find: '/tmp/pyrefly_bundled_typeshed_907b9ab59b62': Permission denied
find: '/tmp/pyright-2043376-ZSaeadVxXQ8t': Permission denied
find: '/tmp/pyrefly_bundled_third_party_97311590ad98': Permission denied
find: '/tmp/.mount_nvimnJHFhJ': Permission denied
find: '/tmp/pyright-1399016-2Yb15JgcwAq0': Permission denied
find: '/tmp/systemd-private-38b02bce998b4eb29495a8e5854c0484-upower.service-yNaR44': Permission denied
find: '/tmp/tmptos7ez1i_kernels': Permission denied
find: '/tmp/mcp-XoNSum': Permission denied
find: '/tmp/mcp-eRwO2G': Permission denied
find: '/tmp/mcp-4yMxAt': Permission denied
find: '/tmp/mcp-rjatb0': Permission denied
find: '/tmp/mcp-To5KUQ': Permission denied
find: '/tmp/mcp-QRTq1J': Permission denied
find: '/tmp/claude-374244': Permission denied
find: '/tmp/mcp-F7j9K1': Permission denied
find: '/tmp/mcp-X9aXH2': Permission denied
find: '/tmp/mcp-pe99PM': Permission denied
find: '/tmp/mcp-hUYeLX': Permission denied
find: '/tmp/mcp-TTYNDw': Permission denied
find: '/tmp/mcp-RQtt8o': Permission denied
find: '/tmp/pyright-1837619-v62dsg4sCKPG': Permission denied
find: '/tmp/mcp-FsSNE1': Permission denied
find: '/tmp/mcp-XQeAut': Permission denied
find: '/tmp/mcp-ApnPng': Permission denied
find: '/tmp/tmux-330113': Permission denied
find: '/tmp/mcp-TQ4wXB': Permission denied
find: '/tmp/mcp-W7Gqcg': Permission denied
find: '/tmp/mcp-xnLXuT': Permission denied
find: '/tmp/tmux-374282': Permission denied
find: '/tmp/mcp-EnchAM': Permission denied
find: '/tmp/browser-use-user-data-dir-k6f0a6i6': Permission denied
find: '/tmp/org.chromium.Chromium.Fg0oWo': Permission denied
find: '/tmp/vscode-typescript364210': Permission denied
find: '/tmp/claude-337685': Permission denied
find: '/tmp/tmux-226062': Permission denied
find: '/tmp/tmux-360446': Permission denied
find: '/tmp/ssh-XXXXXXdLhTkZ': Permission denied
find: '/tmp/ssh-XXXXXXsOHesY': Permission denied
find: '/tmp/mcp-p4wr0k': Permission denied
find: '/tmp/mcp-ybPs06': Permission denied
find: '/tmp/mcp-UFqYmC': Permission denied
find: '/tmp/tmux-336159': Permission denied
find: '/tmp/mcp-EsOgm5': Permission denied
find: '/tmp/pyright-2935854-6AFkv9HKFLb4': Permission denied
find: '/tmp/kernel-fpl0dw': Permission denied
find: '/tmp/mcp-v0eRfJ': Permission denied
find: '/tmp/mcp-QxokDB': Permission denied
find: '/tmp/ssh-XXXXXXjT0CNT': Permission denied
find: '/tmp/ssh-XXXXXXO4qGbj': Permission denied
find: '/tmp/pyright-82746-z0wm6DdmfXCd': Permission denied
find: '/tmp/pyright-3711985-oGZiNN5O752m': Permission denied
find: '/tmp/ssh-XXXX5ieYgq': Permission denied
find: '/tmp/ssh-XXXXP9Ke7E': Permission denied
find: '/tmp/pyright-2192753-sgvd3N6c9TBZ': Permission denied
find: '/tmp/pyright-2196962-ZZ4pbuCFyD0j': Permission denied
find: '/tmp/mcp-PnPYbh': Permission denied
find: '/tmp/mcp-Y90cvk': Permission denied
find: '/tmp/mcp-yiMkZ3': Permission denied
find: '/tmp/mcp-2IzNk5': Permission denied
find: '/tmp/mcp-DhzVSC': Permission denied
find: '/tmp/mcp-CpoUV9': Permission denied
find: '/tmp/mcp-z3ClCM': Permission denied
find: '/tmp/tmux-374882': Permission denied
find: '/tmp/pyright-2073353-Ln22ps1Syqli': Permission denied
find: '/tmp/tmptnqab43dwandb-media': Permission denied
find: '/tmp/mcp-DVoRLc': Permission denied
find: '/tmp/tmux-374240': Permission denied
find: '/tmp/mcp-yNaycm': Permission denied
find: '/tmp/mcp-H0Zhry': Permission denied
find: '/tmp/tmux-374253': Permission denied
find: '/tmp/tmpip2no953wandb-media': Permission denied
find: '/tmp/tmux-374247': Permission denied
find: '/tmp/mcp-E0viiH': Permission denied
find: '/tmp/mcp-ZRMm4l': Permission denied
find: '/tmp/mcp-7Cbb4U': Permission denied
find: '/tmp/claude-339399': Permission denied
find: '/tmp/mcp-dGiWEm': Permission denied
find: '/tmp/mcp-FJDg1H': Permission denied
find: '/tmp/mcp-P1zCf0': Permission denied
find: '/tmp/mcp-r6GsAk': Permission denied
find: '/tmp/tmplyqi0d_d_kernels': Permission denied
find: '/tmp/cos568_m3_validation_rerun.D0JMAO': Permission denied
find: '/tmp/ssh-XXXXXXo8JziM': Permission denied
find: '/tmp/pyright-2116990-3zu2Ys5eSk1m': Permission denied
find: '/tmp/mcp-1iZWZR': Permission denied
find: '/tmp/mcp-kUdzxZ': Permission denied
find: '/tmp/mcp-YyC1Uy': Permission denied
find: '/tmp/mcp-VFcPdE': Permission denied
find: '/tmp/mcp-m0KCFN': Permission denied
find: '/tmp/mcp-J0eiGt': Permission denied
find: '/tmp/MathWorks-plazonic': Permission denied
find: '/tmp/f40f-4396-3d55-50bc': Permission denied
find: '/tmp/mcp-YNf6BA': Permission denied
find: '/tmp/ssh-XXXXXXHDgWZo': Permission denied
find: '/tmp/mcp-nVcwOi': Permission denied
find: '/tmp/mcp-LCfz2r': Permission denied
find: '/tmp/tmux-364922': Permission denied
find: '/tmp/mcp-cHiqoM': Permission denied
find: '/tmp/mcp-RVjM40': Permission denied
find: '/tmp/tmp19m7r818wandb-artifacts': Permission denied
find: '/tmp/ssh-XXXXXXUhl6gJ': Permission denied
find: '/tmp/mcp-WRb7EV': Permission denied
find: '/tmp/mcp-oxI291': Permission denied
find: '/tmp/pyright-869551-sLI2v0woQQ7q': Permission denied
find: '/tmp/pyright-3328320-6bKhY9xExj0s': Permission denied
find: '/tmp/mcp-YoCRNY': Permission denied
find: '/tmp/tmux-354797': Permission denied
find: '/tmp/claude-374915': Permission denied
find: '/tmp/mcp-UMQv6G': Permission denied
find: '/tmp/wv3231-code-zsh': Permission denied
find: '/tmp/mcp-lNhMfU': Permission denied
find: '/tmp/pyright-1876891-JIydh6WIPuc2': Permission denied
find: '/tmp/mcp-hd76Kh': Permission denied
find: '/tmp/pyright-3343854-1kQIlpQflwzb': Permission denied
find: '/tmp/mcp-c4vIbZ': Permission denied
find: '/tmp/mcp-ZfBj3o': Permission denied
find: '/tmp/mcp-u1h36o': Permission denied
find: '/tmp/mcp-vDPFUd': Permission denied
find: '/tmp/mcp-bny5XD': Permission denied
find: '/tmp/mcp-dDebty': Permission denied
find: '/tmp/mcp-OhfLzn': Permission denied
find: '/tmp/mcp-Ja7eV7': Permission denied
find: '/tmp/mcp-GhoSyy': Permission denied
find: '/tmp/mcp-iTqkbh': Permission denied
find: '/tmp/mcp-HCrQ5O': Permission denied
find: '/tmp/mcp-9lC3jO': Permission denied
find: '/tmp/mcp-8m1QJx': Permission denied
find: '/tmp/mcp-1FzwRI': Permission denied
find: '/tmp/mcp-SbFTJP': Permission denied
find: '/tmp/mcp-G2cxa5': Permission denied
find: '/tmp/pyright-3677620-6Xpym8rkFMTB': Permission denied
find: '/tmp/ssh-XXXXXX4aX6qX': Permission denied
find: '/tmp/Rtmp0zSOKy': Permission denied
find: '/tmp/mcp-dQxqXk': Permission denied
find: '/tmp/mcp-FiUqvm': Permission denied
find: '/tmp/mcp-3mdJ2V': Permission denied
find: '/tmp/mcp-pPMX56': Permission denied
find: '/tmp/mcp-ceQv6r': Permission denied
find: '/tmp/mcp-aIbmwv': Permission denied
find: '/tmp/mcp-MEZImy': Permission denied
find: '/tmp/mcp-HPxryx': Permission denied
find: '/tmp/mcp-1LTQ63': Permission denied
find: '/tmp/pyright-3248111-jp7Rl2iBmTsA': Permission denied
find: '/tmp/mcp-kqcrtv': Permission denied
find: '/tmp/mcp-T8qKTV': Permission denied
find: '/tmp/pytest-of-vc9023': Permission denied
find: '/tmp/mcp-b2x13H': Permission denied
find: '/tmp/tmux-382531': Permission denied
find: '/tmp/mcp-jNFKiV': Permission denied
find: '/tmp/pyright-1498950-lSTtFeV5nXbO': Permission denied
find: '/tmp/mcp-qko3Ek': Permission denied
find: '/tmp/pyright-3070211-2FGnr8zam95i': Permission denied
find: '/tmp/mcp-iGfl9F': Permission denied
find: '/tmp/mcp-NZEGP1': Permission denied
find: '/tmp/mcp-U30vtq': Permission denied
find: '/tmp/tmux-366060': Permission denied
find: '/tmp/mcp-F6LvLM': Permission denied
find: '/tmp/mcp-lugAyF': Permission denied
find: '/tmp/RtmpUkiwJc': Permission denied
find: '/tmp/mcp-yAhwNH': Permission denied
find: '/tmp/mcp-YbQzea': Permission denied
find: '/tmp/mcp-P8N8ko': Permission denied
find: '/tmp/mcp-IsSkse': Permission denied
find: '/tmp/mcp-rR94Lt': Permission denied
find: '/tmp/tmux-366426': Permission denied
find: '/tmp/mcp-EE3Uzr': Permission denied
find: '/tmp/mcp-ugSlG8': Permission denied
find: '/tmp/mcp-4wc24s': Permission denied
find: '/tmp/mcp-cF84TH': Permission denied
find: '/tmp/mcp-ADGoDD': Permission denied
find: '/tmp/mcp-RJXTS7': Permission denied
find: '/tmp/mcp-l2o3XY': Permission denied
find: '/tmp/mcp-Agzb5l': Permission denied
find: '/tmp/mcp-GMCaai': Permission denied
find: '/tmp/mcp-ThB2vR': Permission denied
find: '/tmp/mcp-dcZhc9': Permission denied
find: '/tmp/mcp-ZNkqaK': Permission denied
find: '/tmp/mcp-Wixntb': Permission denied
find: '/tmp/mcp-UidcCa': Permission denied
find: '/tmp/tmpy6ntbl1q_kernels': Permission denied
find: '/tmp/tmux-375108': Permission denied
find: '/tmp/mcp-9sshF9': Permission denied
find: '/tmp/mcp-cjKAre': Permission denied
find: '/tmp/mcp-o9Vpl0': Permission denied
find: '/tmp/mcp-W8qNX3': Permission denied
find: '/tmp/mcp-WothVx': Permission denied
find: '/tmp/mcp-ZbFaXR': Permission denied
find: '/tmp/kernel-g5aPTC': Permission denied
find: '/tmp/ssh-XXXXXXSZjX0N': Permission denied
find: '/tmp/mcp-KZGwA0': Permission denied
find: '/tmp/mcp-xREqQ7': Permission denied
find: '/tmp/pyright-3232591-dkyMql5KgWgZ': Permission denied
find: '/tmp/mcp-QHTIAd': Permission denied
find: '/tmp/mcp-baGdvS': Permission denied
find: '/tmp/mcp-CsKdAk': Permission denied
find: '/tmp/tmux-374490': Permission denied
find: '/tmp/mcp-FJ4ZtY': Permission denied
find: '/tmp/mcp-2VxLRH': Permission denied
find: '/tmp/mcp-0vffpf': Permission denied
find: '/tmp/mcp-xdvhgV': Permission denied
find: '/tmp/mcp-fQZWcZ': Permission denied
find: '/tmp/mcp-zfVFQV': Permission denied
find: '/tmp/mcp-hirwAU': Permission denied
find: '/tmp/mcp-e9ESoR': Permission denied
find: '/tmp/mcp-tyfNXS': Permission denied
find: '/tmp/mcp-HSWfWe': Permission denied
find: '/tmp/pyright-3733871-PKaGPPcKrSU8': Permission denied
find: '/tmp/claude-355611': Permission denied
find: '/tmp/mcp-5S9ZUa': Permission denied
find: '/tmp/mcp-VbMQeq': Permission denied
find: '/tmp/mcp-s8L4xF': Permission denied
find: '/tmp/mcp-GRpPp9': Permission denied
find: '/tmp/mcp-rfIAll': Permission denied
find: '/tmp/mcp-OYUoql': Permission denied
find: '/tmp/mcp-EAkJVh': Permission denied
find: '/tmp/mcp-G7ja1x': Permission denied
find: '/tmp/pyright-3188508-ylVCWbk6p0ez': Permission denied
find: '/tmp/mcp-KTcY5i': Permission denied
find: '/tmp/tmux-374351': Permission denied
